Long,Lat
19.89514122,50.07248265
20.0349688700001,50.07282359
19.9308984300001,50.0434870400001
19.8667550000001,50.06637841
19.936469,50.0554030000001
19.93338311,50.0655235200001
19.930457,50.0619380000001
19.95054479,50.0436881300001
19.9372796000001,50.05799676
19.9494967700001,50.0450212000001
19.9449571500001,50.0545632500001
19.9506622700001,50.01318137
19.93758739,50.0588163900001
19.9424705800001,50.05153104
19.9579153600001,50.0926940100001
19.95943908,50.0567123800001
19.9594678400001,50.00302413
19.9370751700001,50.06280237
19.9379804000001,50.06065174
19.9699631,50.0463537300001
19.92452451,50.04526959
20.00722933,50.00580002
19.93760529,50.0679063900001
19.9337120000001,50.0577720000001
19.9280266000001,50.0425478600001
20.0225971200001,50.0923376000001
19.8231331000001,50.01058578
19.94175419,50.09049128
19.913196,50.0357760000001
19.9489509100001,50.0788967500001
19.93854472,50.05222861
19.94050723,50.0501379500001
20.0486339,50.0087310700001
19.940141,50.041205
19.9570820000001,50.066201
19.9613397900001,50.04430877
20.0002449400001,50.04418387
19.9096190000001,50.0679920000001
20.0143716100001,50.0924183400001
19.94853335,50.05837925
19.963088,50.0498440000001
19.9545640100001,50.0850517800001
19.9440541700001,50.04830687
19.94099865,50.06609861
19.9243627600001,50.0555834300001
19.95889901,50.0723850000001
19.9320179000001,50.05629671
19.94424486,50.04967364
19.942546,50.0645890000001
19.9291040200001,50.0872898700001
19.913196,50.0357760000001
20.0335534600001,50.07224854
19.9308975000001,50.0847503900001
19.95006011,50.0674997400001
19.93577184,50.0622770200001
19.9866456,50.0360331000001
19.936899,50.059939
19.97465055,50.0859012600001
19.9536263100001,50.04711753
20.0225971200001,50.0923376000001
20.0116286100001,50.0667520600001
19.94475572,50.0539753
19.9369419,50.058616
20.0252991300001,50.0980078900001
19.89296001,50.0173008400001
20.01782616,50.0093390500001
19.9842589100001,50.0738370600001
19.9290154,50.0613149000001
19.9933231700001,50.0892551200001
19.9555437700001,49.99628748
19.9245245000001,50.04526959
19.9950603400001,50.0658123100001
19.94362747,50.04823815
19.9376766400001,50.06739509
19.9140010900001,50.0755825800001
19.93744875,50.0573011500001
20.03938866,50.07731763
20.04546478,50.07932938
19.93384,50.0601780000001
19.9385130100001,50.05930163
19.9387419500001,50.0590568200001
19.9900234300001,49.9905286200001
19.9701507,50.06394197
19.94117878,50.0625870700001
19.9633760900001,50.0801892200001
20.0461625300001,50.06577573
19.9620268800001,50.0556109300001
20.04438093,50.0672062800001
19.90980346,50.0683126700001
19.94371334,50.09074201
19.9265923200001,50.04601568
19.9447852500001,50.04274788
20.0348722100001,50.07433738
19.9628456900001,50.0760213400001
19.9958508,50.033933
20.0553315700001,50.09676897
19.9335907500001,50.0568081000001
20.00955823,50.0951993
19.9138025500001,50.0737062100001
19.9378380000001,50.059133
19.9056385000001,50.1050386300001
19.93232476,50.09798865
19.93608863,50.07203136
19.9168139,50.05217557
19.9552860000001,50.0550771600001
20.1168138200001,50.0565271200001
19.93682826,50.05011424
19.9382265200001,50.08072751
20.0091283200001,50.0852116200001
19.9493180000001,50.0690000000001
19.94354745,50.0512472600001
19.933258,50.071577
19.94239201,50.06335004
19.9367410400001,50.0629224100001
19.93460793,50.0652564100001
19.9345449,50.0553049000001
19.92975261,50.06400848
19.9203027,50.0622480700001
19.89708632,50.0317520400001
19.8845318,50.1040587700001
19.94494955,50.06649156
19.9369924000001,50.05877086
19.9522523100001,50.0666230100001
19.9367802300001,50.0589385700001
19.94515252,50.06400273
19.937219,50.0409830300001
19.9764115,50.05778071
19.9175962200001,50.0540618300001
19.9256118800001,50.0448461600001
19.9455758300001,50.06804314
20.0225971200001,50.0923376000001
19.9478051,50.05058704
19.9380120000001,50.058137
20.04438093,50.0672062800001
19.93784736,50.05975418
19.94179079,50.0249498200001
19.96208016,50.06936173
19.9640951000001,50.0570726
19.9380120000001,50.058137
19.9523629500001,50.04525304
19.9347827600001,50.0558951
19.95040055,50.0580526800001
20.0142443600001,50.0801787400001
19.94205673,50.06682936
19.965718,50.0657440000001
19.98927252,50.06866416
20.02352768,50.0859517700001
19.95943149,50.05703127
19.95006012,50.0674997400001
19.9395894,50.0539407000001
20.0335793,50.0758449
19.9182575200001,50.0649112200001
19.94802287,50.04294014
20.05182598,50.0690936400001
20.05121876,50.08878486
19.9359310300001,50.0634206300001
19.94658667,50.0896297300001
19.913196,50.0357760000001
20.0092320000001,50.0837609000001
19.9378380000001,50.059133
19.96008519,50.05036964
19.99591243,50.03894481
19.9468538,50.04976121
19.939736,50.059059
20.0091802800001,50.01463512
19.9446086,50.06733072
19.93499109,50.06143308
19.91314793,50.0719105000001
20.0335926400001,50.08320759
20.0125923100001,50.0875960700001
19.9091040000001,50.0867620000001
19.9729562000001,50.0836366500001
20.0346981500001,50.07024856
19.9335907500001,50.0568081000001
19.92057278,50.06794439
19.9430111300001,50.0172547500001
19.8465620000001,50.068336
19.92714778,50.06300406
20.0058712900001,50.0816080700001
20.0253369600001,50.0800906600001
20.0386149,50.0746902400001
19.95269398,50.08762907
20.0091636700001,50.0679350300001
19.91441897,50.0537554000001
19.94754964,50.0885502200001
19.96312906,50.08161642
19.94346575,50.06718383
20.00622001,50.07512388
19.8756435500001,50.05085827
19.9409470000001,50.0436340000001
19.9307365500001,50.0684914
19.9387419500001,50.0590568200001
19.93753371,50.0592371500001
19.9448806,50.0686412000001
19.9985800000001,50.0122670000001
19.9064571500001,50.06510021
19.94645382,50.08191809
19.9447852500001,50.04274788
19.9448420000001,50.0628820000001
19.9753909,50.0588017000001
19.9465423400001,50.0498590400001
19.905019,50.072347
19.94561558,50.0431597
19.98788639,50.0499729100001
19.94225944,50.05689325
19.94184081,50.05143107
19.9335540000001,50.063096
19.9255353500001,50.0805416200001
20.0398076000001,50.0767776000001
19.95418296,49.98913717
19.9417736500001,50.0495894200001
20.0346254300001,50.07815599
19.9244144,50.0452984
19.9431050000001,50.0428722
19.9359880000001,50.053497
19.97714332,50.0814369500001
20.03358129,50.07348281
19.94603657,50.0538543500001
20.0153256400001,50.0965413800001
19.93753371,50.0592371500001
19.9443185100001,50.04757225
19.93870902,50.04420621
19.97352592,50.0250967000001
19.93842012,50.0509712900001
19.91086447,50.0747308300001
19.94035,50.0564650000001
19.9359880000001,50.053497
19.8345687500001,50.0586062100001
19.9406735700001,50.0616883800001
19.94154802,50.0612916100001
19.98448353,50.0675038300001
19.9335907500001,50.0568081000001
19.9928703900001,50.0915365500001
19.94627947,50.05259865
19.94451502,50.0671717000001
19.9830845500001,50.0441320200001
19.9629126400001,49.98904932
19.9515841300001,50.06786737
19.939736,50.059059
19.9398666700001,50.07387571
19.9455758300001,50.06804314
19.939736,50.059059
19.94286592,50.0669180300001
19.9549899,50.0426797000001
19.9493180000001,50.0690000000001
19.9468538,50.04976121
19.94596677,50.0495649700001
20.0408968900001,50.01440604
19.9532809,50.056611
20.0203267900001,50.0759117900001
19.8982155,50.0601172300001
19.94092139,50.0395077100001
19.96458391,50.0092372600001
19.9503697700001,50.0626407
19.94239,50.0645700000001
19.94019888,50.06319847
19.9380120000001,50.058137
19.98040916,50.0956398000001
19.9311169000001,50.0618002000001
19.91710354,50.07138931
19.87204138,50.0668635000001
19.9362114300001,50.0640292
19.9439432500001,50.0524560800001
19.95006012,50.0674997400001
19.997347,50.023447
19.9379013000001,50.0554568700001
19.96208976,50.0491005600001
19.9367802300001,50.0589385700001
19.9419785000001,50.05264672
19.9842796200001,50.0925785800001
19.95111466,50.0446629
19.938031,50.061448
19.94201889,50.0639997600001
19.9493180000001,50.0690000000001
19.94407797,50.05004273
19.93654587,50.0592110100001
19.927803,50.0636460000001
19.9481700000001,50.0884510000001
19.9638439,50.0727921000001
19.946174,50.049694
19.9439175000001,50.0873595200001
19.9701507,50.06394197
19.960988,50.0253640000001
19.9455758300001,50.06804314
19.9397092,50.06197266
19.9091040000001,50.0867620000001
19.9394487500001,50.0584975800001
19.9241535400001,50.07588608
19.9044730000001,50.001404
19.9473418000001,50.0618239
20.0289965600001,50.06914334
19.944538,50.0621530000001
19.93753371,50.0592371500001
19.9381096700001,50.0670824800001
19.93928893,50.0623124900001
19.94771064,50.0457567300001
19.93809323,50.05634482
20.0260196200001,50.0929619400001
19.94424486,50.04967364
19.8651201000001,50.0236209
19.94130792,50.06233301
19.934785,50.0643870000001
19.96639542,50.0376578300001
19.94295298,50.0518116800001
20.0172241700001,50.0981286900001
19.82746997,50.0410325600001
19.943164,50.0647500000001
19.9695884000001,50.0730887
19.9473418000001,50.0618239
19.9379890700001,50.0589274700001
19.8789281800001,50.0622294
19.9276156600001,50.05684992
19.9382409,50.0688963000001
19.9629126400001,49.98904932
19.96074859,50.0503468300001
20.0239512000001,50.0820845000001
19.93289266,50.0468775100001
19.9385130100001,50.05930163
19.9179946100001,50.05443139
19.9629126400001,49.98904932
19.90980346,50.0683126700001
19.939736,50.059059
19.942129,50.0595378
19.9836226100001,50.07608979
20.00156524,50.0810554400001
19.9473418000001,50.0618239
19.8828278300001,50.0816259000001
19.94150696,50.0474803000001
19.94269782,50.0404349
19.94362747,50.04823815
19.9397486,50.0590466
19.913196,50.0357760000001
19.9121572600001,50.0269272100001
19.99565984,50.09868899
19.9297385,50.0550825
19.9240876000001,50.0404853200001
20.005883,50.0937520000001
19.93878764,50.0211891000001
19.91606017,50.08684629
19.93654587,50.0592110100001
19.9612730000001,50.0418680000001
19.93791076,50.0593621200001
19.9628761500001,50.00881695
20.02387694,50.09290228
19.93932477,50.0538281500001
20.01022693,50.0875168600001
19.9207874300001,50.06382454
19.95006011,50.0674997400001
19.91517486,50.0855347500001
19.98669446,50.0926136
19.94239201,50.06335004
19.9349692800001,50.06090493
