"Lon","Lat"
7424306.1903369,5546256.02456215
7423871.51383489,5547517.1948102
7424371.10643974,5546555.15106868
7424321.49468604,5547984.29994398
7423924.58984779,5546888.1444403
7423526.32965032,5547228.23459003
7424784.95949549,5548623.51328169
7423531.02978542,5550800.71243577
7422057.28483671,5539559.11943034
7424976.89377414,5548459.31415573
7424134.81311217,5547521.4006881
7426891.30284693,5542994.06769512
7424261.73964221,5548389.43340684
7424600.66704287,5545848.66805886
7423871.51383489,5547517.1948102
7425954.81001671,5545244.28596261
7424959.62829713,5548490.79156565
7424277.66158293,5548122.79307694
7424318.28103198,5547984.96724434
7424633.4914954,5546040.05501925
7424784.95949549,5548623.51328169
7427396.08372694,5543102.9126329
7427233.68927035,5548553.03882265
7431088.33726847,5549383.54390086
7423925.12060638,5547552.31079074
7420183.1659812,5550169.49925775
7423806.76104082,5547837.59591037
7425335.26542395,5548339.67964978
7427051.07902788,5551555.52664928
7423229.16496816,5548273.68851324
7441203.83078643,5549565.12006903
7418048.31026823,5550285.1355815
7423871.51383489,5547517.1948102
7427779.91901272,5545390.23526939
7422991.01094935,5547568.44463859
7424812.22985955,5547418.24690333
7430818.22234343,5542932.91031106
7423886.43993698,5547498.32625072
7426499.49287614,5550227.85486414
7424829.91518378,5548746.6686047
7424214.42248183,5548166.58087045
7422573.04011723,5538962.12335333
7423486.13975537,5546058.77126284
7424684.67528686,5547801.47321354
7423425.78950083,5545804.71387285
7425730.30690339,5542472.58072744
7423977.3707865,5547936.99075023
7424072.4232582,5547956.65638861
7424380.05456971,5546520.40550787
7427323.36425103,5551211.28780135
7428546.1632821,5545091.39432683
7422705.11495559,5545990.52198043
7424282.04098163,5548137.81310018
7424009.08510861,5547533.41913184
7420659.40780649,5542785.55133312
7432521.65012036,5549594.29394062
7424282.04098163,5548137.81310018
7423747.36580136,5547796.45430141
7424870.98222996,5548249.107976
7423944.7703178,5548513.73985256
7424214.32056618,5546472.32342323
7424010.35013242,5548786.96880541
7423705.85210991,5548154.89950069
7424412.12494937,5547324.30532787
7423847.2933348,5546923.02767939
7430045.63412518,5551205.21867177
7426429.7079371,5549836.77839121
7423886.43993698,5547498.32625072
7421882.49210117,5549055.14535702
7423847.2933348,5546923.02767939
7432650.53420177,5545149.88873665
7423806.1722706,5546912.80043121
7423920.46133168,5548724.92284177
7422233.11284858,5546984.21821036
7423989.05322894,5547434.52923144
7424936.90892234,5549945.94811952
7426001.44542233,5545988.21555417
7424574.73809675,5546194.86907686
7429624.43258164,5542082.27842067
7425099.87942396,5546010.48076778
7427295.61034606,5543410.50989969
7424812.91337404,5548492.40927124
7424880.14491562,5547174.80361021
7420803.17605772,5549902.8440966
7425203.53049159,5546104.2694234
7422610.20103655,5548832.90045281
7423861.79485254,5548826.31628574
7422864.60203685,5542997.70787967
7441284.99268955,5550597.50091965
7429062.16769922,5550707.47437411
7423422.33677256,5548898.78276261
7419601.06786465,5548743.86040555
7432296.1603574,5542939.18708285
7424344.95559452,5546320.15940227
7424665.08255542,5550855.43421311
7427927.36514053,5546466.28997747
7425275.1068731,5547133.49847665
7424812.22985955,5547418.24690333
7423925.12060638,5547552.31079074
7424849.45419687,5548525.0075684
7422657.85177363,5548943.50840529
7426582.50356279,5542036.78733548
7429927.0076788,5548955.45876071
7431176.75305796,5548723.45028173
7424358.39518277,5548122.2403995
7426068.50016679,5548504.94985662
7424812.22985955,5547418.24690333
7424813.2397001,5547217.75543586
7429319.7776761,5551329.56058142
7424281.78006311,5548258.08470549
7423806.1722706,5546912.80043121
7427051.07904307,5551555.52776147
7429867.23927995,5541959.07202943
7427051.07904307,5551555.52776147
7421115.43006068,5550500.50998274
7424261.73964221,5548389.43340684
7423885.67201055,5547557.66078397
7424166.34636357,5547891.75670218
7423962.69634321,5547892.38482979
7424509.84039046,5546798.32935338
7424616.35767704,5539814.50006549
7423659.45495028,5548558.62456107
7423471.26244666,5543654.78129807
7430642.29721541,5549876.50213498
7418810.25055643,5548121.39066788
7425586.3481775,5552258.18885362
7429201.01882095,5552266.05423717
7423885.67201055,5547557.66078397
7424529.61205197,5546479.50157857
7423628.84651177,5547871.51059981
7424723.72110261,5551836.85220304
7424291.99790019,5548016.64228541
7423475.49275901,5547864.8851261
7424262.52443475,5545282.98819819
7427023.64666286,5547452.96248204
7421193.99938037,5548134.33545419
7424779.65243731,5548531.25826479
7422703.00301342,5549827.51329373
7423966.20894081,5547718.16293657
7431211.4701,5549025.77444293
7424282.04098163,5548137.81310018
7427502.41578138,5551244.82950663
7424784.95949549,5548623.51328169
7422964.28074502,5546012.83294964
7424261.73964221,5548389.43340684
7422235.87733594,5546852.06981922
7421804.74125014,5547293.79717822
7425445.97519549,5543384.12627713
7423420.92076626,5548892.99513168
7424134.81311217,5547521.4006881
7424541.72032981,5546802.44503391
7441749.90236134,5553320.95848908
7430334.36138008,5550651.70820404
7421697.66629486,5550283.83879868
7426535.481094,5545922.10962519
7428543.02793853,5549913.01492976
7422351.63056523,5547721.18772488
7423408.37029584,5550802.50330718
7422775.92671963,5547090.33713271
7424371.10643974,5546555.15106868
7420953.26008067,5540728.08067374
7424321.4939701,5547984.29995411
7423818.98483185,5547881.43539798
7427310.564805,5548366.90907672
7425174.00087131,5546279.94843543
7424634.46190746,5546038.97011304
7423408.17509874,5546414.75449893
7424515.57256963,5548520.86680371
7426697.53314976,5542436.36767113
7424973.50635732,5548313.93929822
7425584.27977227,5552187.93016189
7423947.72515268,5547477.05541002
7421715.96998471,5549572.37840301
7425857.01384631,5546018.54800277
7426655.33176257,5542110.81496776
7426158.88135078,5548564.11009867
7420871.13590145,5549831.43000991
7424014.61596372,5548450.32315607
7424618.28979677,5547793.68141394
7424216.12526821,5549147.00127095
7424045.63612406,5546946.23237327
7425634.77821636,5539717.96924406
7423946.27891489,5547128.82461631
7423490.33227157,5547129.44329871
7426763.27765316,5549088.32612569
7422734.27235045,5548077.0200016
7423925.12060638,5547552.31079074
7424626.61006828,5547833.26146082
7427175.04122198,5551405.0022739
7423967.95088212,5545534.45961007
7423947.55797936,5547537.7418509
7428393.66687908,5545813.47003958
7423138.90868179,5548860.05421674
7426264.27470077,5548092.3865657
7423929.1129064,5547502.78524867
7423685.09527766,5548384.18861095
7422145.41213582,5544965.39626688
7429449.15729477,5549803.4584661
7424229.73491918,5546418.07569232
7423958.44202146,5547426.7913486
7423230.17130201,5545364.40472279
7424417.94113741,5551047.28934769
7422052.39946104,5548964.92947889
7425241.69506078,5547368.87975884
7424010.47646259,5547822.95909096
7424619.13526433,5547887.62989692
7423702.66078391,5547157.09172721
7422250.64258346,5548291.76706645
7423703.75780178,5548053.19836592
7430715.11626435,5549431.94555674
7422852.46734589,5543878.4497295
7423758.29386294,5547589.93778342
7424253.54446807,5546275.7970204
7424110.93587866,5546789.07185887
7430847.46434375,5549486.14035555
7423582.14373794,5544652.13667506
7424784.95949549,5548623.51328169
7423735.70958346,5544308.20938202
7426774.12676231,5548698.21145732
7425296.70828729,5548126.47658834
7429343.21802459,5541863.02138195
7424634.46190746,5546038.97011304
7424149.96399594,5547519.18353858
7424647.82041035,5546577.17795699
7422662.02779619,5548783.87629437
7424634.46190746,5546038.97011304
7429138.19972299,5552018.13430132
7423861.8187151,5547803.26956458
7424056.4653859,5547889.88369644
7430262.56832806,5542595.13031804
7422294.92976994,5548773.91065536
7423167.45819402,5546742.78483258
7424708.17659487,5546852.01185972
7424849.45419687,5548525.0075684
7423885.67201055,5547557.66078397
7424217.85654669,5548206.80137171
7431518.00267848,5549666.0253785
7431287.25375665,5549146.40947853
7424261.73964221,5548389.43340684
7428802.72000817,5551042.02602884
7422972.12006961,5546009.51528037
7423986.07855994,5550252.14227267
7421959.04822876,5549129.66105082
7424766.61565319,5546573.43313957
7424113.67002519,5548525.37491991
7423982.85251643,5547778.85522637
7422212.16504923,5548650.79771223
7426693.2668621,5550000.53949709
7423404.676317,5550967.58546089
7429637.05007593,5550815.47098743
7424123.62811696,5548560.43692449
7427947.81686293,5545522.82629602
7424551.34424622,5545810.13417258
7429155.67888871,5549856.64812222
7420021.14703633,5550123.26969993
7425207.16067313,5545932.82029623
7426028.04502446,5545011.25401611
7420983.57868627,5543283.36341951
7426802.13333181,5547161.02624633
7427340.28537724,5544973.60023646
7423806.1722706,5546912.80043121
7431825.58812631,5549152.7307235
7423105.10372826,5542355.39770517
7431721.66802936,5549743.20228309
7425527.22896685,5545856.88844082
7424061.8848161,5547465.43334091
7421550.23052106,5541644.78008359
7428427.9953149,5549991.67574391
7424079.36991625,5546886.98970359
7423822.19888631,5548092.19450707
7424733.24048848,5550787.98517594
7428592.80154686,5549678.01506742
7422099.01639333,5546837.81579085
7430137.70508818,5549162.13109162
7422214.20194559,5548922.37069521
7423885.67201055,5547557.66078397
7424921.15591991,5548422.93083259
7422200.41985841,5548984.25482102
7424541.72032981,5546802.44503391
7424850.31473407,5547915.1831254
7424871.05845255,5548310.05109776
7423912.26798925,5547939.56047939
7423644.35969427,5548093.72333534
7424394.57904542,5546799.18564697
7423847.2933348,5546923.02767939
7425912.02491117,5547290.75940281
7431173.53026687,5549086.67242114
7423861.8187151,5547803.26956458
7424280.29154427,5548314.84745539
7425690.61749703,5545635.07536268
7427009.01534807,5550925.62537542
7429698.68475814,5551665.22968324
7425574.36976163,5546537.49159821
7423526.32965032,5547228.23459003
7423457.75205173,5547865.03992722
7422474.26889668,5548956.78243362
7423845.0886203,5546510.7922024
7424367.90456468,5547388.32064016
7423871.51383489,5547517.1948102
7425028.65484781,5548214.58036458
7420203.12136097,5550364.17505455
7421805.24915857,5547320.7102762
7430484.4695079,5550441.48585201
7423304.51204,5548635.30530413
7427516.33847437,5548291.37169735
7421562.19512512,5549859.60061902
7428695.34642919,5551357.07406602
7424521.44430092,5546956.10586308
7422145.41213582,5544965.39626688
7429981.19389865,5550139.8244204
7421882.49210117,5549055.14535702
7427319.91295628,5543843.84089133
7426655.33176257,5542110.81496776
7423946.02005782,5547644.46587398
7422024.75278047,5548946.68391401
7425375.2733078,5547119.35469973
7424208.03210848,5547664.97579795
7426580.01280577,5542057.74541619
7424812.91265817,5548492.4092813
7424733.24048848,5550787.98517594
7428297.9252671,5550311.96531138
7425385.74051031,5542442.7296746
7425846.35069426,5546020.48110863
7423719.60913711,5543445.46479112
7424380.05456971,5546520.40550787
7423715.12932558,5548190.03837356
7427534.14899614,5548523.485653
7424504.15253784,5546786.99521914
7426301.7659678,5550463.84109498
7423497.25168112,5548035.98973745
7420893.83013042,5549243.54027787
7423639.76419421,5547283.50201992
7424515.57256963,5548520.86680371
7424472.04081479,5545759.91069632
7424066.41994092,5546997.79444435
7423971.78367954,5548443.89250382
7423612.83017248,5549074.15446201
7424321.49468604,5547984.29994398
7423921.42558941,5547241.2718655
7423373.37597768,5546068.22015833
7431535.02399253,5549336.28403841
7431587.54996908,5548332.64441151
7426317.84082257,5542334.15502317
7425603.15496733,5545879.37431812
7429025.13373661,5542874.33957633
7424384.55891524,5548419.27135455
7424321.49468604,5547984.29994398
7424311.24539873,5546329.52411738
7423974.28167921,5547896.33608122
7424835.73961918,5548455.90969013
7424553.62468699,5546791.14647926
7423685.09527766,5548384.18861095
7423847.2933348,5546923.02767939
7423806.1722706,5546912.80043121
7424552.83037135,5548714.66297618
7425055.67887554,5550692.02082115
7423490.33227157,5547129.44329871
7423466.41378998,5546493.59872877
7424475.01503912,5548436.65838464
7423876.47368078,5547423.65971931
7426458.77709696,5550092.80438397
7423855.16480892,5547547.73391696
7424391.42625449,5546479.1871356
7423912.88522544,5547813.88958254
7423806.76032485,5547837.59592057
7424214.91390155,5546467.48496113
7424023.93357514,5550264.34011236
7424484.585085,5546686.00920334
7423806.1722706,5546912.80043121
7424083.33822059,5547527.58164209
7430687.46496422,5550331.05444413
7424338.87380566,5547823.88537615
7424064.78505867,5547481.21394299
7425634.77821636,5539717.96924406
7424214.32056618,5546472.32342323
7423885.67201055,5547557.66078397
7423806.1722706,5546912.80043121
7423947.72515268,5547477.05541002
7424063.2389648,5544499.65508981
7428620.50847894,5551341.53529013
7429766.35316734,5549123.9097386
7424237.05205417,5547761.73347151
7423579.81467689,5547632.86467657
7423958.44202146,5547426.7913486
7420962.51408686,5550091.29518032
7430064.65175479,5551147.90329717
7423940.54580727,5548723.93857502
7425055.67887554,5550692.02082115
7424499.12364957,5546941.10628105
7426997.38595514,5547507.40415587
7421491.52162093,5548006.72870431
7423946.27891489,5547128.82461631
7424156.82824903,5548166.37487221
7427675.99869876,5551033.26573495
7423996.15520341,5547555.80978879
7424061.8848161,5547465.43334091
7424784.95949549,5548623.51328169
7432893.89337487,5551426.90410544
7429492.70091835,5552250.20939653
7423681.93597526,5548144.69057188
7420842.00833372,5550578.54987039
7426790.27304005,5550823.13737142
7423924.58984779,5546888.1444403
7423925.12060638,5547552.31079074
7423855.16480892,5547547.73391696
7423541.36481593,5547257.56865047
7423477.81997875,5550584.68642067
7423951.34488094,5547537.13181746
7423622.68468047,5546858.34964691
7430092.16811968,5550156.53165921
7424261.73964221,5548389.43340684
7423252.17974569,5547224.37521005
7430783.98768872,5550047.44835067
7423912.88522544,5547813.88958254
7425574.36976163,5546537.49159821
7422647.59980332,5547026.20231271
7424253.54602231,5546676.18134292
7424014.41578913,5546326.28467317
7424509.72077086,5546739.63395462
7423112.2371922,5546179.4358844
7424186.26378447,5547934.09182865
7430794.58101224,5549461.93066502
7423885.67201055,5547557.66078397
7427128.60241635,5551472.02112889
7424318.28103198,5547984.96724434
7425946.53632537,5546405.87403871
7427266.23062505,5548527.20024899
7428762.95185263,5549689.27412203
7430939.92276062,5548825.59819693
7424869.47688259,5545794.82050334
7423519.95519424,5547940.18465641
7430794.58101224,5549461.93066502
7431229.37010529,5549509.20535589
7424261.73964221,5548389.43340684
7423373.37597768,5546068.22015833
7427675.9994143,5551033.26572526
7424278.67973513,5546494.30128935
7423757.15445388,5547698.02565745
7429552.49829876,5547952.36391378
7424911.82587193,5546740.21182832
7423754.44003412,5548379.19831521
7424057.52980156,5546925.09026248
7422439.92514747,5548218.25824573
7423808.41105343,5547986.92890836
7424586.93976054,5547099.46452943
7428543.02793853,5549913.01492976
7425433.9801981,5547159.11327801
7428801.67422528,5548333.30825336
7424773.10925582,5547314.3009725
7430580.91841092,5550434.53920622
7424076.05491337,5548941.35022773
7424137.03634629,5548013.28675795
7423457.75205173,5547865.03992722
7430794.58101224,5549461.93066502
7423965.03614748,5547795.01585412
7423951.37984673,5546425.8370004
7422779.78480211,5547090.67413621
7423855.16480892,5547547.73391696
7426572.16029001,5550172.98490286
7427675.99869876,5551033.26573495
7431995.83714352,5543266.51749375
7421628.23396398,5543904.6798669
7420789.68987319,5551308.08121573
7423723.51494342,5543636.26504307
7424921.1559043,5548422.92972042
7424391.42625449,5546479.1871356
7424276.64860293,5545508.25343995
7424367.51917603,5546425.48547264
7425737.76025806,5546483.53325254
7426028.04502446,5545011.25401611
7435811.78098239,5545813.96730179
7422409.39943355,5548036.0977697
7423687.24696136,5547618.64970738
7424438.26326274,5548425.0188565
7429387.01382189,5549813.38043114
7423843.63296485,5547124.29201145
7423349.40395554,5547280.85691997
7425698.57103148,5549612.50751016
7428400.40080278,5548007.79627303
7424541.72032981,5546802.44503391
7423958.05043433,5547514.7293957
7423685.10924153,5548121.378128
7424856.66460768,5545637.12631368
7420498.28792343,5542506.53925152
7423243.4217743,5546756.0915568
7424216.12526821,5549147.00127095
7424821.32557918,5546746.56832782
7424031.34370743,5548016.53319111
7423630.0951764,5547725.41890418
7423927.4208553,5547655.70866392
7419710.71726548,5549695.60126988
7425990.51491977,5545135.35840374
7424055.99714491,5547523.13959908
7432484.05460886,5551330.90414439
7423084.50500449,5551644.57093391
7424221.57286637,5541254.3517257
7424422.13592775,5547211.41388692
7424237.42684241,5547696.06502436
7424077.49629918,5548326.92954521
7423566.27632384,5547989.39086153
7432157.08526103,5548629.17411079
7430064.65175479,5551147.90329717
7424115.2156519,5546732.46425937
7424208.03210848,5547664.97579795
7423994.48739723,5547523.09977835
7423332.04226082,5546049.02452003
7427216.37124987,5548561.8043008
7422779.78481816,5547090.67524839
7427150.74186916,5548656.25794356
7424429.22536211,5546390.16046998
7422641.08491036,5544371.88577427
7423269.55753794,5550928.00050798
7424850.77116995,5548446.49443264
7423402.49066518,5549150.28436256
7423929.1129064,5547502.78524867
7424144.62383333,5544818.31047351
7423961.38043019,5550187.82900025
7431523.30895922,5549033.8036311
7423373.37597768,5546068.22015833
7424361.40046931,5548436.9401203
7428592.80154686,5549678.01506742
7430256.61972088,5547641.32047496
7424773.10925582,5547314.3009725
7423868.14381055,5547934.42820602
7423867.14175642,5546468.15694594
7422958.2391078,5545981.38419336
7423028.61001043,5550761.63681935
7425939.12355274,5548648.1202305
7423556.63293043,5548076.94299613
7424219.32620296,5546402.47697749
7424083.33822059,5547527.58164209
7425427.30992602,5545342.85481793
7423491.39024732,5550393.95654023
7422875.71916529,5549419.16585065
7424775.32871329,5543858.21949799
7424470.74108889,5548433.15903501
7424321.49468604,5547984.29994398
7424226.85586727,5548326.491311
7423153.01929964,5546678.14864781
7427216.37124987,5548561.8043008
7422819.54062701,5543078.89494553
7429613.35335863,5548004.04610422
7424845.34985811,5547404.87992351
7424020.85790647,5548231.17671113
7423578.0699121,5546162.18106373
7424784.95949549,5548623.51328169
7424829.91518378,5548746.6686047
7424541.72032981,5546802.44503391
7423979.57500536,5548421.59364497
7424184.43973864,5548105.45957194
7424079.36991625,5546886.98970359
7419278.20135605,5548457.80461309
7427914.3332828,5544667.59900411
7420796.13495992,5549589.95459361
7423806.1722706,5546912.80043121
7424835.73961918,5548455.90969013
7428546.40891168,5551258.21407458
7424214.91390155,5546467.48496113
7424240.35430474,5548043.44714861
7424550.25886961,5546477.26042524
7420569.1882679,5543405.18270563
7429311.0979635,5551503.3048244
7429089.63995768,5550171.37927177
7430064.65175479,5551147.90329717
7422832.37904198,5545606.18130204
7425346.7321814,5547131.05480477
7424938.3044929,5548418.32729508
7432956.14055563,5551337.42885152
7419851.64011991,5550038.82390017
7430965.29072569,5549079.54776014
7424014.41578913,5546326.28467317
7421330.36659952,5551825.17366516
7423501.20633487,5545741.9448485
7430244.345143,5551276.10188084
7427329.202808,5542647.42539699
7423910.5441089,5546732.66283144
7422402.55675401,5548898.03116076
7431587.54996908,5548332.64441151
7418810.24984049,5548121.39067875
7423702.69993381,5548388.12123396
7425247.25932961,5543719.47900151
7419464.61767531,5548322.54935753
7420803.17605772,5549902.8440966
7421045.45551069,5549149.32953321
7424463.19695284,5548587.37509183
7427914.3332828,5544667.59900411
7423505.86615027,5544655.81984355
7424131.2151313,5546716.33557505
7431171.29523495,5549579.24037103
7425138.81423251,5546095.56080017
7421966.37551608,5548324.75944758
7424557.10523424,5546430.51975218
7420942.87106505,5547640.74095616
7423341.52442708,5547510.68258161
7422903.23351008,5543024.92860568
7425550.1075439,5546181.92965328
7423953.12981161,5547563.15013629
7422788.80431137,5544725.90489196
7424556.24917525,5546497.48511777
7430988.96726682,5549642.25639418
7423938.66971239,5547567.09672073
7426624.2044413,5550478.0566888
7424083.33822059,5547527.58164209
7424167.70483896,5546064.53887607
7424835.73961918,5548455.90969013
7423756.47662998,5548020.67405746
7438523.59973566,5551143.08131004
7424987.8121225,5548209.42631735
7430783.98768872,5550047.44835067
7424577.93914295,5546331.39248833
7424509.84039046,5546798.32935338
7424261.49900851,5545005.51739598
7430266.2146772,5551776.02352866
7424784.95949549,5548623.51328169
7426600.20187016,5545699.34636725
7423420.73803966,5550259.13233717
7430536.23398168,5550194.38152746
7424551.34352998,5545810.13418267
7430065.4435568,5550287.23027554
7424055.99714491,5547523.13959908
7423839.21507302,5546522.87086218
7430759.55503806,5549603.9443366
7424321.4939701,5547984.29995411
7427051.07902788,5551555.52664928
7431583.86363866,5548328.97846178
7424539.84824654,5547010.64887709
7426464.3309562,5551249.6328007
7423674.60876013,5549170.05662989
7429698.68475814,5551665.22968324
7423901.23683901,5547553.69500534
7424537.72024428,5546678.61863822
7423526.32965032,5547228.23459003
7424596.59772084,5546509.35871623
7424651.44415017,5545726.48444771
7425138.81423251,5546095.56080017
7424821.3263109,5546746.56942995
7425892.46942667,5546424.43742935
7430064.6524703,5551147.90328781
7420586.11663886,5549995.09726777
7424419.25012728,5545708.36954357
7425954.81001671,5545244.28596261
7421266.84778972,5549057.95570283
7422929.80661355,5545480.68521884
7424149.96399594,5547519.18353858
7424229.73490344,5546418.07458013
7424849.45419687,5548525.0075684
7423073.7483202,5548924.28750252
7425316.58651541,5547132.46439756
7430709.47878791,5550058.7587197
7424634.46190746,5546038.97011304
7423541.36481593,5547257.56865047
7423333.01891985,5547266.048546
7424189.51992028,5548153.23333488
7425138.81351631,5546095.56081019
7425963.90155933,5546055.0523615
7425278.04810322,5551842.74465177
7424616.7598865,5547904.13920041
7424273.67007413,5545408.24387623
7425490.40010382,5547282.23640461
7423600.79447403,5547015.73419006
7427268.57507779,5548630.25830874
7422402.55675401,5548898.03116076
7425241.69506078,5547368.87975884
7425493.22024744,5541710.17025699
7425166.34417272,5546065.5248409
7425419.50032756,5550480.1398891
7426787.83488743,5548687.64958191
7424580.34996098,5548009.82476232
7423102.95452892,5549755.87175218
7423490.33227157,5547129.44329871
7423702.69993381,5548388.12123396
7424014.81173287,5547825.67853194
7422145.41213582,5544965.39626688
7423837.51516677,5547885.4454218
7424891.57119521,5547369.91435525
7423885.67201055,5547557.66078397
7423454.79691031,5545386.42342636
7427051.07904307,5551555.52776147
7422818.95634735,5547668.99989388
7423886.33509511,5546872.9345151
7423269.55752197,5550927.99939579
7424057.52980156,5546925.09026248
7430242.91685906,5549783.24484147
7422140.61454633,5552036.09460118
7424633.51084217,5546560.19616998
7423875.08310014,5546450.87288294
7423806.1722706,5546912.80043121
7423875.29225485,5547729.98924544
7424326.54093889,5545735.08098805
7421515.05010247,5541781.64090449
7424486.76676278,5546156.34775468
7422145.41213582,5544965.39626688
7427334.22019766,5551140.16586064
7430064.65175479,5551147.90329717
7422237.93679608,5549028.26153009
7423912.26798925,5547939.56047939
7424515.57256963,5548520.86680371
7426340.45117066,5550497.24053587
7430823.44930275,5549040.65886382
7423886.43993698,5547498.32625072
7422278.96389457,5547057.01818759
7424432.0233518,5547866.82359964
7424180.65623771,5548129.62240859
7423806.1722706,5546912.80043121
7422896.49053934,5547321.22621228
7423886.43993698,5547498.32625072
7424260.27769096,5540994.69689795
7423646.97713678,5547983.31597513
7425574.36976163,5546537.49159821
7425619.57322568,5546208.05963736
7420766.92615537,5549960.59897144
7423455.44120367,5549129.83866087
7430898.74610046,5548679.91484542
7423763.42609722,5548325.83472725
7423960.15462499,5547706.50863205
7423886.43993698,5547498.32625072
7423925.93477027,5547549.63499709
7424570.42957521,5546225.27612675
7424083.33822059,5547527.58164209
7424515.57256963,5548520.86680371
7426675.73723203,5550613.10455428
7424321.49468604,5547984.29994398
7424432.0233518,5547866.82359964
7424812.91337404,5548492.40927124
7424077.17002404,5547896.50008488
7425490.40010382,5547282.23640461
7421780.33520671,5549051.84521956
7422262.06490497,5546963.75403359
7423174.57791476,5547973.22089069
7428742.78672501,5551057.62852145
7423417.93459905,5548036.46946509
7423098.39525476,5543498.14948789
7423806.1722706,5546912.80043121
7429569.00494909,5549690.93792073
7424634.46190746,5546038.97011304
7423199.18276153,5548346.46803228
7420021.14703633,5550123.26969993
7420893.83013042,5549243.54027787
7423332.04226082,5546049.02452003
7424438.26326274,5548425.0188565
7423118.32590801,5545548.06527106
7423812.77279387,5545339.78456389
7429007.44280214,5547515.06338226
7423470.23515117,5547091.35257411
7424832.03764748,5546828.29842695
7424092.192388,5547530.7932333
7429077.16437977,5549051.09666141
7428715.08237331,5549847.68557412
7424857.61014997,5545897.44802035
7422952.24757897,5551208.90388595
7430739.2520433,5550163.49278947
7424384.67074117,5547243.23961132
7423958.44202146,5547426.7913486
7429230.1200693,5550266.36983418
7424514.56903883,5546465.36039279
7423045.70273086,5548980.4229868
7428477.83562066,5542467.9498287
7423958.44202146,5547426.7913486
7427644.62045394,5548546.7029093
7425737.76025806,5546483.53325254
7423854.7990114,5547796.65163934
7421554.07149783,5546910.07759129
7423843.05975123,5547858.8232973
7423902.33804752,5547709.95711283
7426105.12798553,5548648.22680818
7424012.1605684,5547528.34959371
7424849.45419687,5548525.0075684
7432510.85908423,5550962.78363804
7424097.34111502,5547752.66099338
7430204.85135606,5542223.69216907
7428866.35471665,5543057.29521989
7424624.45748893,5546136.33489787
7424010.62516622,5546178.45980378
7429874.43434465,5550892.27920858
7424835.73961918,5548455.90969013
7427818.12743639,5543377.49888506
7424753.33284974,5547510.65241524
7423948.17294675,5547722.05910022
7428828.94202864,5549439.60863722
7424261.73964221,5548389.43340684
7424067.63999822,5547878.37406144
7421411.53983116,5547975.46381101
7424733.24048848,5550787.98517594
7425932.7930053,5547234.82641436
7424546.31411357,5546638.70346516
7421685.97682514,5548207.86732411
7431745.27378534,5548168.63688338
7423961.58143024,5547375.57598881
7426262.6183341,5550523.86222986
7423806.1722706,5546912.80043121
7421823.97087654,5550641.08944921
7422145.41213582,5544965.39626688
7431143.05124066,5549426.33073296
7424650.76831724,5549326.00932137
7421191.6640867,5550452.40987406
7423545.84377711,5548138.11292192
7424012.1605684,5547528.34959371
7423958.44202146,5547426.7913486
7422351.63056523,5547721.18772488
7423875.08310014,5546450.87288294
7425055.67887554,5550692.02082115
7423939.57878107,5547924.43379543
7421474.75931821,5550411.12740672
7424077.49629918,5548326.92954521
7424812.91265817,5548492.4092813
7423460.98524745,5547683.14456618
7424699.77968317,5546543.34487719
7425597.72532272,5546369.52964429
7423855.16480892,5547547.73391696
7423929.1129064,5547502.78524867
7423947.72515268,5547477.05541002
7425247.25932961,5543719.47900151
7422964.28074502,5546012.83294964
7426591.86399976,5549046.04264005
7424103.59382682,5547710.83587335
7423925.93477027,5547549.63499709
7424847.92623148,5548442.65878693
7424897.2503165,5548869.34419998
7426693.2668621,5550000.53949709
7424336.60053815,5548086.87152749
7421267.20874398,5548880.90032238
7423639.76419421,5547283.50201992
7424859.83323517,5546057.03737169
7430064.65175479,5551147.90329717
7424081.7659595,5546632.84888203
7423639.76419421,5547283.50201992
7423456.12250197,5546773.41432401
7424829.91518378,5548746.6686047
7423576.08967427,5548448.72416582
7424261.73964221,5548389.43340684
7428592.80154686,5549678.01506742
7429679.2682301,5551716.08992604
7424321.49468604,5547984.29994398
7423820.45986393,5551387.3793491
7425824.90518903,5545195.56025849
7420492.98183594,5551403.44669923
7423250.43013709,5546742.19493328
7420871.13590145,5549831.43000991
7424282.04098163,5548137.81310018
7423598.12882893,5547144.25433917
7432496.75421022,5551335.03190436
7429152.0290911,5542579.12471361
7427577.57941911,5551246.73925738
7423233.00935539,5547903.69616467
7423794.71023603,5547897.20469111
7424521.44430092,5546956.10586308
7423625.53602199,5547193.20173755
7424139.50464662,5547816.90071122
7423806.1722706,5546912.80043121
7424515.57256963,5548520.86680371
7424477.8709677,5546597.44539137
7431879.11119845,5545036.7260068
7423962.69634321,5547892.38482979
7431070.75398058,5548979.16465655
7423393.89420677,5547935.8045136
7433007.17912768,5551361.42443902
7423871.51383489,5547517.1948102
7423979.38391157,5547847.2063712
7426655.33176257,5542110.81496776
7424419.25014298,5545708.37065575
7429795.08847591,5550215.74830577
7430266.2146772,5551776.02352866
7424216.12526821,5549147.00127095
7424118.20992929,5548006.27529897
7423886.43993698,5547498.32625072
7423806.1722706,5546912.80043121
7430807.83790175,5542882.08911344
7425619.57322568,5546208.05963736
7421773.32231123,5548424.09629923
7423871.51383489,5547517.1948102
7424123.0112795,5547987.49649526
7429497.05260008,5550073.38432347
7420626.45049224,5542943.26946835
7424226.85586727,5548326.491311
7423155.0038337,5546758.68980137
